leaid,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool
2801380,EAST JASPER CONSOLIDATED SCH DIST,MS,MS,-1.443867281,1.048687686,0.051599331,0.036825057,0.061931502,0.051750424,0.039928754,0.118521142
2801410,EAST TALLAHATCHIE CONSOL SCH DIST,MS,MS,-1.689057032,0.779166192,0.130612433,-0.008023364,0.058235253,0.04890357,0.037807838,0.112030076
2801440,ENTERPRISE SCHOOL DIST,MS,MS,0.576903081,1.147867927,0.007324992,0.014047288,0.06414377,0.054343123,0.040247883,0.122176703
2801470,FOREST MUNICIPAL SCHOOL DIST,MS,MS,-1.838598557,0.79931387,-0.06521986,0.074173317,0.060084471,0.050141025,0.03865843,0.115480181
2801490,FORREST COUNTY SCHOOL DISTRICT,MS,MS,-1.198673849,1.079828134,0.110342842,-0.284207491,0.051002847,0.044098931,0.033638281,0.098841701
2801530,FRANKLIN CO SCHOOL DIST,MS,MS,-1.562033264,0.891666019,0.061920419,-0.330882896,0.057500279,0.04827307,0.037517101,0.1105801
2801560,GEORGE CO SCHOOL DIST,MS,MS,-0.693081391,1.083253892,0.120504892,-0.199431258,0.049615228,0.042898812,0.032878085,0.096323437
2801590,GREENE COUNTY SCHOOL DISTRICT,MS,MS,-1.19952475,0.864962173,-0.043061577,-0.111184808,0.052782896,0.045140747,0.034721979,0.102124795
2801620,GREENVILLE PUBLIC SCHOOLS,MS,MS,-2.012231382,0.939252773,0.148998427,-0.152762363,0.04740893,0.041173215,0.03156382,0.092269182
2801650,GREENWOOD PUBLIC SCHOOL DISTRICT,MS,MS,-1.536008552,1.048475503,0.211111724,-0.241806361,0.052037042,0.044959907,0.034240613,0.100772092
2801680,GRENADA SCHOOL DIST,MS,MS,-0.475040336,1.176709993,0.118187477,0.143131895,0.050285886,0.043494913,0.03322039,0.097550565
2801710,GULFPORT SCHOOL DIST,MS,MS,-0.025963253,0.837832323,-0.078896948,-0.187997034,0.05853158,0.052587166,0.043309494,0.104942643
2801740,HANCOCK CO SCHOOL DIST,MS,MS,-0.204466933,1.096145148,0.039871957,-0.197525044,0.049232288,0.042607985,0.032544053,0.095608769
2801770,HARRISON CO SCHOOL DIST,MS,MS,0.085354617,0.916565325,-0.076499645,-0.226012667,0.045797597,0.039983998,0.030593545,0.089263042
2801800,HATTIESBURG PUBLIC SCHOOL DIST,MS,MS,-1.516067838,1.11757756,0.149716884,-0.127996162,0.04966247,0.042984422,0.03288195,0.096410598
2801830,HAZLEHURST CITY SCHOOL DISTRICT,MS,MS,-2.777488397,0.979829303,0.135676906,-0.048509143,0.057011312,0.048389781,0.037364411,0.10985952
2801860,HINDS CO SCHOOL DIST,MS,MS,-1.072155739,0.968448253,0.07059091,-0.299988827,0.047141434,0.04109884,0.031391575,0.091781609
2801890,HOLLANDALE SCHOOL DIST,MS,MS,-2.334947941,1.262260265,0.359490132,-0.014130488,0.064935991,0.05375517,0.041696933,0.123556752
2801950,HOLLY SPRINGS SCHOOL DIST,MS,MS,-1.74071531,1.143867822,0.148411506,0.186538978,0.056682053,0.048012343,0.036835068,0.109216687
2801980,HOLMES CO SCHOOL DIST,MS,MS,-2.413818202,0.837017619,0.020463584,-0.178887905,0.051577123,0.044420978,0.033976216,0.099962396
2802010,HOUSTON  SCHOOL DIST,MS,MS,-1.248597013,0.936220437,0.015933882,-0.219913861,0.055091546,0.046796609,0.03619582,0.106222048
2802040,HUMPHREYS CO SCHOOL DIST,MS,MS,-2.051442702,0.679123318,-0.153569869,-0.141586926,0.055832217,0.04801412,0.036353986,0.1076785
2802070,INDIANOLA SCHOOL DIST,MS,MS,-2.681221118,1.030356335,0.019669184,0.054287237,0.053488181,0.045637776,0.035004906,0.103410431
2802100,ITAWAMBA CO SCHOOL DIST,MS,MS,-0.656546519,1.075727324,0.100910372,-0.175614861,0.049647942,0.042911175,0.032847222,0.096377361
2802160,JACKSON CO SCHOOL DIST,MS,MS,-0.398118359,0.843261852,0.049450158,-0.364350099,0.046424609,0.040480661,0.030993184,0.090432989
2802190,JACKSON PUBLIC SCHOOL DIST,MS,MS,-1.570773431,0.70911357,-0.061002055,-0.283656249,0.044749328,0.039150781,0.029969364,0.087329204
2802220,JEFFERSON CO SCHOOL DIST,MS,MS,-2.415267464,0.830465188,0.012092194,-0.491134906,0.05859414,0.050331156,0.038029913,0.112802018
2802250,JEFFERSON DAVIS CO SCHOOL DIST,MS,MS,-1.832697047,1.027963501,0.145197825,0.063966568,0.055637022,0.04717045,0.036261076,0.107235739
2802280,JONES CO SCHOOL DIST,MS,MS,-0.739913085,1.029530436,0.036438032,-0.208588508,0.04665109,0.040632541,0.031146462,0.090856406
2802310,KEMPER CO SCHOOL DIST,MS,MS,-2.370022621,1.111280522,0.258940486,-0.583374301,0.058687119,0.049272883,0.038062076,0.11265388
2802340,KOSCIUSKO SCHOOL DISTRICT,MS,MS,0.406395957,0.870596969,0.086224041,-0.252605158,0.05351042,0.046442793,0.035284472,0.103411488
2802370,LAFAYETTE CO SCHOOL DIST,MS,MS,-0.744882789,0.899235931,0.017942943,-0.304383113,0.052784154,0.045394738,0.034561905,0.10217511
2802400,LAMAR COUNTY SCHOOL DISTRICT,MS,MS,0.129590293,1.024843793,0.028529515,-0.148743235,0.047003641,0.040892353,0.03130544,0.091492848
2802430,LAUDERDALE CO SCHOOL DIST,MS,MS,-0.516061773,0.986730004,-0.026685033,-0.162787656,0.047580315,0.041426069,0.031672815,0.092582276
2802460,LAUREL SCHOOL DISTRICT,MS,MS,-1.758311579,1.015369784,0.168084344,-0.224216914,0.050077762,0.043269037,0.033305848,0.097161391
2802490,LAWRENCE CO SCHOOL DIST,MS,MS,-0.879821145,0.859235084,-0.075292905,-0.011216386,0.054079512,0.046398789,0.035201525,0.104364814
2802520,LEAKE CO SCHOOL DIST,MS,MS,-2.156900897,0.850551144,-0.007964823,-0.180756498,0.051080184,0.044130037,0.03387973,0.09896206
2802550,LEE COUNTY SCHOOL DISTRICT,MS,MS,-1.027310926,0.937444756,0.073547897,-0.098842126,0.047161313,0.041049476,0.031435382,0.091799097
2802580,LEFLORE CO SCHOOL DIST,MS,MS,-2.181274024,0.778153893,-0.027071127,-0.139348659,0.05156166,0.044312333,0.033908179,0.099967584
2802610,LELAND SCHOOL DIST,MS,MS,-1.999261416,0.67186069,-0.089755692,-0.258427116,0.059239253,0.049740717,0.038681598,0.113605906
2802640,LINCOLN CO SCHOOL DIST,MS,MS,-0.582493876,0.7623299,0.051023107,-0.442855523,0.050798628,0.043795815,0.033524114,0.098503741
2802670,LONG BEACH SCHOOL DIST,MS,MS,0.372407236,0.962222435,-0.101612364,-0.46359585,0.051820977,0.044467998,0.03399398,0.100300894
2802700,LOUISVILLE MUNICIPAL SCHOOL DIST,MS,MS,-1.20914204,0.974816998,0.058153733,0.042758605,0.052268959,0.04491657,0.034297815,0.101177146
2802730,LOWNDES CO SCHOOL DIST,MS,MS,-0.375060328,0.889963614,0.114393996,-0.345527596,0.047904738,0.041612316,0.031845478,0.093177173
2802760,LUMBERTON PUBLIC SCHOOL DISTRICT,MS,MS,-1.717969017,0.685994879,-0.073168587,-0.191987336,0.068575234,0.055970044,0.043112922,0.129932026
2802790,MADISON CO SCHOOL DIST,MS,MS,0.470155667,1.00306267,-0.033272125,-0.292022381,0.046206322,0.04033638,0.03084546,0.090014319
2802820,MARION CO SCHOOL DIST,MS,MS,-1.704600801,1.083220617,0.243680415,-0.440974547,0.05341409,0.045810627,0.034906075,0.103327994
2802850,MARSHALL CO SCHOOL DIST,MS,MS,-1.66195297,1.120714428,0.042938082,-0.220103741,0.050424202,0.043534583,0.033335668,0.097832711
2802880,MCCOMB SCHOOL DISTRICT,MS,MS,-1.749457081,1.130844048,0.07519633,0.084629162,0.051854097,0.044673021,0.034211351,0.100431724
2802910,MERIDIAN PUBLIC SCHOOL DIST,MS,MS,-1.961977317,0.785496802,0.019867224,-0.097117294,0.048022699,0.04172378,0.03189016,0.093365304
2802940,MONROE CO SCHOOL DIST,MS,MS,-0.405335413,1.087016344,0.097531811,-0.17774942,0.053808347,0.046158175,0.035166096,0.103969097
2802970,MONTGOMERY CO SCHOOL DIST,MS,MS,-1.718920432,0.993191831,0.106308771,-0.303714603,0.084787135,0.066793333,0.051084592,0.155580462
2803000,MOSS POINT SEPARATE SCHOOL DIST,MS,MS,-2.165616267,0.730968322,-0.050316148,-0.370734481,0.052323094,0.044589863,0.034442015,0.101239574
2803030,NATCHEZ-ADAMS SCHOOL DIST,MS,MS,-2.235797461,0.775231804,-0.029488806,0.060826925,0.049244718,0.042714213,0.03265988,0.095620557
2803060,NESHOBA COUNTY SCHOOL DISTRICT,MS,MS,-0.513881402,0.987616652,-0.032093027,-0.06229281,0.05100605,0.044093325,0.033634841,0.098830325
2803090,NETTLETON SCHOOL DIST,MS,MS,-1.203929544,0.91778421,-0.056493255,-0.258046815,0.05828662,0.049145508,0.037498216,0.112076494
2803120,NEW ALBANY PUBLIC SCHOOLS,MS,MS,0.018718297,0.811000037,0.027756035,-0.1033196,0.054822669,0.046784184,0.035810943,0.105737246
2803150,NEWTON COUNTY SCHOOL DISTRICT,MS,MS,-0.239819473,0.93612574,0.107535652,-0.450358018,0.054044112,0.046185373,0.035500022,0.104413183
2803180,NEWTON MUNICIPAL SCHOOL DISTRICT,MS,MS,-1.900284028,0.738990368,0.061826721,-0.006325411,0.062589176,0.052033304,0.040029941,0.119596944
2803210,NORTH PANOLA SCHOOLS,MS,MS,-2.3246737,1.076313167,0.167961914,0.044546968,0.055607166,0.048284066,0.036631851,0.107120938
2803240,NORTH PIKE SCHOOL DIST,MS,MS,-0.801889963,0.788577124,0.043175542,-0.036055075,0.053247188,0.045848464,0.034927546,0.102991766
2803270,NORTH TIPPAH SCHOOL DIST,MS,MS,-0.943226735,0.850317289,-0.025464183,-0.377103124,0.058690904,0.049513957,0.037796473,0.112734576
2803300,NOXUBEE COUNTY SCHOOL DISTRICT,MS,MS,-2.005359878,0.680879423,-0.033201686,-0.349735989,0.054486447,0.046004664,0.035736692,0.105224962
2803360,OCEAN SPRINGS SCHOOL DIST,MS,MS,0.12081259,0.913549779,0.008761235,-0.575449538,0.048279691,0.041948082,0.032085473,0.093867402
2803390,OKOLONA SEPARATE SCHOOL DIST,MS,MS,-2.718945371,0.944600543,-0.047001007,0.067557348,0.065933566,0.055577589,0.041950408,0.125390742
2803420,OKTIBBEHA COUNTY SCHOOL DISTRICT,MS,MS,-2.194617796,0.89991715,0.206669061,-0.118579309,0.063772588,0.052668094,0.04076841,0.121719953
2803450,OXFORD SCHOOL DISTRICT,MS,MS,0.10383435,1.030482987,0.126468793,-0.182303679,0.052176709,0.044749303,0.034348704,0.100962295
2803480,PASCAGOULA SCHOOL DIST,MS,MS,-0.994567318,0.984971973,0.042286725,-0.382910042,0.047548765,0.041410813,0.031680153,0.09251138
2803510,PASS CHRISTIAN PUBLIC SCHOOL DIST,MS,MS,0.959473385,1.031470974,0.027871472,-0.571391649,0.057554998,0.048723817,0.037344165,0.110345279
2803520,PEARL PUBLIC SCHOOL DIST,MS,MS,-0.495930141,0.904249073,0.033432764,-0.228056341,0.049094392,0.042471886,0.032592614,0.095357869
2803530,PETAL SCHOOL DIST,MS,MS,0.223713516,1.094486345,0.043447902,-0.197298372,0.0497119,0.043115586,0.032773606,0.096439248
2803540,PEARL RIVER CO SCHOOL DIST,MS,MS,-0.269629738,0.941701821,0.093581489,-0.023117237,0.051348012,0.044365564,0.033889254,0.099450474
2803570,PERRY CO SCHOOL DIST,MS,MS,-1.447819334,0.750653073,-0.124713351,-0.247849909,0.05840783,0.049405795,0.037794835,0.112212626
2803600,PHILADELPHIA PUBLIC SCHOOL DIST,MS,MS,-1.502781204,1.047357728,-0.062755746,-0.078277859,0.061497534,0.051321921,0.039586005,0.117735321
2803630,PICAYUNE SCHOOL DIST,MS,MS,-1.103575489,0.966729322,-0.052438779,-0.357648316,0.05076069,0.043552894,0.033485493,0.09835132
2803660,PONTOTOC CO SCHOOL DIST,MS,MS,-0.446088307,0.881155125,0.038831442,-0.285127551,0.050773799,0.043962962,0.033425767,0.098418772
2803690,PONTOTOC CITY SCHOOLS,MS,MS,0.536580641,1.08418097,0.05545787,-0.050134883,0.053428158,0.045694806,0.034961563,0.103224655
2803720,POPLARVILLE SEPARATE SCHOOL DIST,MS,MS,-0.919760659,0.977525389,0.011182789,-0.084761694,0.054076184,0.046534353,0.035382307,0.10451307
2803750,PRENTISS CO SCHOOL DIST,MS,MS,-0.844860196,0.955082827,0.012585209,-0.202035024,0.053246534,0.045712825,0.034869741,0.10291262
2803780,QUITMAN SCHOOL DIST,MS,MS,-1.40861383,1.00338613,0.025798013,-0.204584925,0.05477081,0.046808103,0.035687002,0.105745191
2803810,QUITMAN CO SCHOOL DIST,MS,MS,-2.086501908,0.933936457,-0.032475864,0.077180434,0.058232691,0.049119652,0.037889345,0.111788782
2803830,RANKIN CO SCHOOL DIST,MS,MS,-0.212470315,1.047482587,0.111596158,-0.193932844,0.045205246,0.039523181,0.030264862,0.088172451
2803870,RICHTON SCHOOL DIST,MS,MS,-0.549843738,0.584052084,-0.142521591,-0.271036542,0.065660201,0.053975503,0.041591254,0.125192408
2803900,SCOTT CO SCHOOL DIST,MS,MS,-0.819920229,0.924955201,0.019386407,0.137606866,0.049725081,0.042994952,0.032881693,0.096529748
2803930,SENATOBIA MUNICIPAL SCHOOL DIST,MS,MS,-0.465116493,0.909705043,0.062059638,-0.216619784,0.054174562,0.046501534,0.03561909,0.104611425
2803960,SOUTH DELTA SCHOOL DISTRICT,MS,MS,-0.560610204,0.773928768,-0.001394063,0.099473941,0.059832513,0.051234676,0.038830064,0.114930819
2803990,SIMPSON CO SCHOOL DIST,MS,MS,-1.48809764,0.966031253,-0.015616165,-0.003834474,0.049447586,0.042927596,0.032779493,0.095997388
2804020,SMITH CO SCHOOL DIST,MS,MS,-1.000283365,0.911868763,-0.03176898,-0.000722467,0.052383822,0.045120128,0.034461274,0.101384301
2804050,SOUTH PANOLA SCHOOL DISTRICT,MS,MS,-1.366680221,1.041902954,0.123933443,-0.087282573,0.048938425,0.042412103,0.032517276,0.095083698
2804080,SOUTH PIKE SCHOOL DIST,MS,MS,-1.812771478,0.839614586,-0.054947175,-0.195674893,0.054501587,0.046373885,0.035569636,0.105153289
2804110,SOUTH TIPPAH SCHOOL DIST,MS,MS,-0.539243737,0.938490886,0.017238702,-0.043749883,0.052325599,0.04469459,0.03441195,0.10125074
2804140,STARKVILLE SCHOOL DISTRICT,MS,MS,-1.304870045,0.908987006,0.073405952,-0.225166745,0.051355077,0.044316854,0.03378796,0.099503481
2804170,STONE CO SCHOOL DIST,MS,MS,-0.434742601,1.010256482,0.113674804,-0.47491991,0.051913192,0.044536873,0.03422999,0.100530457
2804200,SUNFLOWER CO SCHOOL DIST,MS,MS,-2.182316986,1.007770076,0.091216042,-0.047318738,0.053812053,0.045829675,0.035000762,0.104011909
2804230,TATE CO SCHOOL DIST,MS,MS,-1.242457386,0.977531274,0.165891891,0.031770002,0.051087207,0.043962082,0.033751622,0.099013101
2804260,TISHOMINGO CO SP MUN SCH DIST,MS,MS,0.089133459,0.976398469,0.031655016,-0.319119856,0.051269712,0.044216465,0.033836189,0.099361008
2804290,TUNICA COUNTY SCHOOL DISTRICT,MS,MS,-1.861907502,0.842674964,0.052858665,0.321058652,0.052139139,0.044759269,0.034186771,0.10088907
2804320,TUPELO PUBLIC SCHOOL DIST,MS,MS,-0.509706005,0.953324211,0.072056241,-0.240763118,0.047784213,0.041652289,0.031856816,0.092944427
2804350,UNION CO SCHOOL DIST,MS,MS,-0.471136991,0.967733855,0.061103744,-0.350203241,0.051725919,0.044376475,0.033889639,0.100129288
2804380,UNION PUBLIC SCHOOL DIST,MS,MS,0.073085046,0.821114643,0.061802051,-0.17279936,0.066168139,0.055177519,0.042047635,0.125757532
2804440,WALTHALL CO SCHOOL DIST,MS,MS,-2.277959979,0.814295146,-0.039187478,-0.334462789,0.052607295,0.045257907,0.034636245,0.101835443
2804470,VICKSBURG WARREN SCHOOL DIST,MS,MS,-1.667717748,0.880031067,0.079664324,-0.276743305,0.04656801,0.040603537,0.031073615,0.090701818
2804500,WATER VALLEY SCHOOL DISTRICT,MS,MS,-0.903200052,0.854485691,-0.141923537,-0.112590561,0.059101843,0.049773141,0.037957757,0.113467555
2804530,WAYNE CO SCHOOL DIST,MS,MS,-1.194059191,0.736539844,-0.132199878,-0.338715577,0.049999357,0.043278269,0.03315032,0.097026969
2804560,WEBSTER CO SCHOOL DIST,MS,MS,-0.526741878,1.201272567,0.117245817,0.078368474,0.056072766,0.04759862,0.036737681,0.108091768
2804590,WEST JASPER CONSOLIDATED SCHOOLS,MS,MS,-1.395955303,1.114879484,0.244040697,-0.111798763,0.058620236,0.049551863,0.038161574,0.113024165
2804620,WEST POINT SCHOOL DIST,MS,MS,-1.49880013,0.861942842,0.015980861,-0.203945783,0.050625647,0.043404185,0.033503528,0.098210218
2804650,WEST TALLAHATCHIE SCHOOL DISTRICT,MS,MS,-2.52080249,1.21624768,0.231783424,0.107528159,0.063798688,0.052461869,0.041194999,0.12172373
2804680,WESTERN LINE SCHOOL DISTRICT,MS,MS,-1.635900034,0.896586082,0.088604279,-0.448110991,0.053077385,0.045561668,0.034932751,0.10267051
2804710,WILKINSON CO SCHOOL DIST,MS,MS,-2.068453954,0.929775361,0.006085016,-0.28848583,0.057543624,0.048567439,0.037472133,0.11069861
2804740,WINONA SEPARATE SCHOOL DIST,MS,MS,-0.48558956,0.977837769,-0.120317561,-0.020667649,0.060139537,0.050868373,0.038846171,0.114952918
2804770,YAZOO CITY MUNICIPAL SCHOOL DIST,MS,MS,-2.883590298,0.941594098,-0.183044191,-0.034442175,0.052883425,0.045130676,0.034580144,0.102385592
2804800,YAZOO CO SCHOOL DIST,MS,MS,-1.450381246,0.721288189,-0.116703404,-0.203723468,0.053993405,0.04597935,0.03530011,0.104271759
2900001,MARIES CO. R-II,MO,MO,-0.387147673,0.829027411,-0.002813284,-0.244079105,0.064646688,0.055096885,0.041472799,0.12316437
2900002,SOUTH HARRISON CO. R-II,MO,MO,-0.173783426,0.995467893,-0.098111579,-0.175875521,0.06525763,0.054848629,0.041465787,0.124137635
2900003,PORTAGEVILLE,MO,MO,-0.049866823,0.525194801,0.004004332,-0.434723407,0.068452583,0.056671968,0.042871515,0.129638681
2900004,NEW MADRID CO. R-I,MO,MO,-0.220240326,0.735154152,0.006785181,-0.085824478,0.056989159,0.048117381,0.037069306,0.109555301
2900022,MO SCHLS FOR THE SEV DISABLED,MO,MO,2.053531775,0.868180712,0.079484131,0.221297357,0.089223729,0.072978299,0.05989478,0.155163995
2900597,EWING MARION KAUFFMAN SCHOOL,MO,MO,0.159556306,1.030179183,0.040445679,-0.003158687,0.284237672,0.133583607,0.095105836,0.299274396
2901000,COLUMBIA 93,MO,MO,0.021685093,0.947224182,-0.061221245,-0.348223633,0.045776115,0.040178065,0.030710646,0.089234429
2902850,ADRIAN R-III,MO,MO,0.812361498,0.967956727,0.064819537,-0.479856824,0.066056154,0.056372337,0.041650654,0.125798481
2902880,ADVANCE R-IV,MO,MO,0.606284275,1.044662039,0.098652739,-0.00222167,0.080469629,0.065558777,0.048666774,0.149856909
2902910,AFFTON 101,MO,MO,0.462086129,0.976206613,0.121039954,-0.110809369,0.052617636,0.045488063,0.03485553,0.101829066
2902970,ALBANY R-III,MO,MO,0.022908513,0.939210489,-0.00684441,-0.167977811,0.080790051,0.065050028,0.048575011,0.150214504
2903000,SANTA FE R-X,MO,MO,0.136476419,1.06041092,0.013774166,-0.153540062,0.088911391,0.069290382,0.053824187,0.16236257
2903060,ALTON R-IV,MO,MO,-0.401573616,0.900510701,-0.069798825,-0.36964399,0.072715881,0.059472477,0.045098773,0.136757449
2903120,APPLETON CITY R-II,MO,MO,-0.397212826,0.896200829,-0.006041293,-0.515347438,0.096405859,0.071347273,0.057186885,0.174417802
2903150,ARCADIA VALLEY R-II,MO,MO,0.454062146,1.028188497,0.119002952,-0.107018825,0.063676756,0.052981214,0.040367621,0.12129207
2903200,ARCHIE R-V,MO,MO,0.264081919,0.987635318,0.083421703,-0.238252568,0.072704251,0.059927723,0.045483974,0.137147341
2903270,ASH GROVE R-IV,MO,MO,0.661170835,0.946564128,-0.08142001,-0.172464839,0.06768077,0.05645472,0.042896593,0.128236252
2903480,ATLANTA C-3,MO,MO,0.130523663,0.976224395,0.035137661,-0.231644216,0.452231465,0.142682207,0.091158079,0.351349935
2904020,AURORA R-VIII,MO,MO,-0.031417833,0.890930149,-0.112598591,-0.154699474,0.053404382,0.046071403,0.035227237,0.103260391
2904050,AVA R-I,MO,MO,0.447014992,1.001315389,0.010353614,-0.181250506,0.05889791,0.050619741,0.037997526,0.113171129
2904080,AVENUE CITY R-IX,MO,MO,1.056968457,1.091969692,0.056055531,-0.171123857,0.314326009,0.130459538,0.088030487,0.346888421
2904110,AVILLA R-XIII,MO,MO,0.295646105,1.115611799,-0.111982206,-0.700672454,0.142662227,0.08432302,0.074688279,0.218945661
2904140,BAKERSFIELD R-IV,MO,MO,0.592977087,1.051388779,0.178529302,-0.344003529,0.09221494,0.06809776,0.054167805,0.164739081
2904500,BAYLESS,MO,MO,-0.306434507,0.778387852,-0.107196052,-0.125236683,0.05810131,0.04939641,0.037639879,0.11168029
2904530,BELL CITY R-II,MO,MO,0.688240264,0.853216851,0.090736469,0.102189233,0.215637536,0.104371118,0.082493106,0.283908064
2904620,BELTON 124,MO,MO,-0.152837939,0.949869705,0.086520686,-0.303008826,0.048825019,0.042628452,0.032533588,0.09488629
2904890,SCOTT CO. R-IV,MO,MO,0.036202052,0.884349071,-0.071979264,-0.208176775,0.062555546,0.05258763,0.040355025,0.119468685
2904950,BERNIE R-XIII,MO,MO,0.074078149,0.932290286,0.023808768,-0.386485668,0.074250415,0.061346408,0.045824669,0.13945882
2904980,BEVIER C-4,MO,MO,-0.063181182,0.996394756,0.024891614,-0.097756523,0.36122451,0.135056724,0.097598528,0.329784358
2905070,BILLINGS R-IV,MO,MO,0.20775502,1.051638034,0.095721304,-0.078626187,0.080135271,0.064652429,0.048663235,0.149221404
2905130,BISMARCK R-V,MO,MO,0.059822873,0.858806275,-0.043338479,0.153806042,0.073481672,0.060791731,0.04616098,0.138353262
2905250,BLOOMFIELD R-XIV,MO,MO,0.08650967,0.687573908,-0.046700365,-0.516188202,0.06720228,0.05548624,0.04280757,0.127564683
2905280,BLUE EYE R-V,MO,MO,0.185906252,0.807194267,-0.105840907,-0.768263769,0.072949772,0.060029519,0.045472675,0.137203459
2905310,BLUE SPRINGS R-IV,MO,MO,1.221493298,0.865712107,-0.015879915,0.019526144,0.045620021,0.039980676,0.030619511,0.088945497
2905370,BOLIVAR R-I,MO,MO,0.269572608,0.900981607,-0.057861553,-0.384718488,0.052676994,0.045087271,0.034754943,0.101955479
2905430,NORTH ST. FRANCOIS CO. R-I,MO,MO,0.378342983,0.974095741,0.114320371,-0.209501492,0.050541686,0.044273855,0.033565709,0.09801796
2905580,BOONVILLE R-I,MO,MO,-0.594793262,0.902156761,-0.05575116,-0.433351594,0.058707001,0.050237551,0.038056521,0.112793468
2905640,CRAWFORD CO. R-I,MO,MO,-0.101553445,0.971797847,-0.011292207,-0.529241905,0.061450097,0.051606063,0.039583495,0.117595492
2905660,BOWLING GREEN R-I,MO,MO,-0.065331299,1.001256161,0.031942037,-0.401971363,0.05967304,0.050629971,0.038400621,0.11437435
2905700,BRADLEYVILLE R-I,MO,MO,-0.252567202,0.966718995,0.045835236,-0.167331112,0.529313131,0.13893649,0.098232229,0.374349604
2905730,DELTA C-7,MO,MO,-0.734734465,1.011806274,-0.008302551,0.014505741,0.179627146,0.11278459,0.074728125,0.268286368
2905760,BRANSON R-IV,MO,MO,0.740377484,1.059384476,-0.027276549,-0.274475757,0.049658818,0.04322053,0.033057923,0.096450118
2905790,ADAIR CO. R-II,MO,MO,0.288775766,0.891163437,0.029807888,-0.08324017,0.164764754,0.109723374,0.0775765,0.255235406
2905820,BRAYMER C-4,MO,MO,0.796582812,1.004959659,0.261528486,-0.255526429,0.095753504,0.07173566,0.055602841,0.173639618
2905880,BRENTWOOD,MO,MO,1.648594863,0.987444709,0.080172146,-0.18914944,0.069382955,0.058871748,0.04405233,0.131079897
2905910,BRONAUGH R-VII,MO,MO,-0.558363298,1.044176603,-0.010069823,0.282247712,0.209375818,0.116548864,0.089057669,0.28910185
2905940,BROOKFIELD R-III,MO,MO,0.284717868,0.912402972,-0.090725571,0.213795742,0.063248106,0.052914304,0.040928102,0.120853135
2906000,LINN CO. R-I,MO,MO,-0.289203833,1.14239177,-0.012981571,-0.249423555,0.122823223,0.080231043,0.074628811,0.205051129
2906030,BRUNSWICK R-II,MO,MO,-0.230935628,0.853112646,0.013027729,-0.594468058,0.143693738,0.102019976,0.070555969,0.231090997
