LEAID,NAME_LEA15,CBSA,NAME_CBSA15,COUNT,LANDAREA,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool,median_sale_price,median_sale_price_per_sqft,total_sales,district_name,percent_under_30,total_population,percent_drive_alone,mean_commute_time,pop_density
3411430,North Arlington Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.5621392840430124,NORTH ARLINGTON,NJ,NJ,1.057788049,0.926386467,-0.054128293,-0.169820536,0.057199962,0.048271428,0.037680927,0.110285314,324e3,207.18232044198896,319,"North Arlington Borough School District, New Jersey",0.48100185000711543,15734.0,0.7601574581751722,34.44001707698876,6140.96200701939
3411460,North Bergen Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,5.195479670176079,NORTH BERGEN,NJ,NJ,0.225494565,1.043887854,-0.048271032,0.272082415,0.048017576,0.041436254,0.032013664,0.093480547,32e4,197.76440240756665,1245,"North Bergen Township School District, New Jersey",0.45251980448339796,62570.0,0.5208147044212618,33.41816956008765,12043.16135797322
3411490,North Brunswick Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,11.994811172870298,NORTH BRUNSWICK TOWNSHIP,NJ,NJ,1.049111548,0.937079208,-0.042763832,0.117784685,0.050143327,0.043261205,0.033397571,0.097331985,265e3,171.13223854796888,1029,"North Brunswick Township School District, New Jersey",0.5345371166523359,42268.0,0.7810754673436419,33.072513614216106,3523.857057091586
3411520,North Caldwell Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.0103097002766037,NORTH CALDWELL,NJ,NJ,2.407477067,1.227899258,0.187876196,-1.012762133,0.100787753,0.076938225,0.047684567,0.145446917,63e4,277.0780856423174,173,"North Caldwell Borough School District, New Jersey",0.48696491792726104,6415.0,0.8493957235822746,32.06630189893788,2131.0099752894375
3411550,North Haledon Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.455641879421834,NORTH HALEDON,NJ,NJ,1.12817897,1.249647968,0.121840225,-0.302962296,0.063832781,0.053154498,0.041560572,0.122204062,399e3,216.85971685971685,276,"North Haledon Borough School District, New Jersey",0.6955802410777594,8507.0,0.8650630011454754,24.217679035688963,2461.7712994679046
3411640,North Plainfield Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.794403294532639,NORTH PLAINFIELD BOROUGH,NJ,NJ,-0.586254119,0.96975463,0.039588117,0.051413616,0.055541241,0.047178349,0.036297598,0.107685485,228e3,164.2208245981831,40,"North Plainfield Borough School District, New Jersey",0.4956983805668016,22156.0,0.7340686274509803,31.97705802968961,7928.705224242003
3411820,Northvale Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,1.2953643028461908,NORTHVALE,NJ,NJ,1.596959186,1.219989046,0.106413303,-0.309138978,0.073412879,0.060335534,0.04522428,0.138764643,439e3,247.53974261922787,175,"Northvale Borough School District, New Jersey",0.5596026490066225,4763.0,0.7961835160373528,28.952814569536425,3676.957894805868
3411850,Norwood Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.7278396656664055,NORWOOD,NJ,NJ,2.425395463,1.277835707,-0.008087907,-0.042241529,0.072290163,0.059361103,0.044429066,0.135879491,519e3,252.80898876404495,190,"Norwood Borough School District, New Jersey",0.42601941747572813,5823.0,0.7505454545454545,36.33009708737864,2134.6562531846803
3411880,Nutley Town School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.3842562204921376,NUTLEY,NJ,NJ,1.426945176,0.982412864,-0.033495959,-0.189547805,0.050151861,0.043147036,0.033241514,0.097372579,349e3,218.2800751879699,693,"Nutley Town School District, New Jersey",0.5161618362751508,28596.0,0.7502991904259064,31.990266579501707,8449.71483744265
3411910,Oakland Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,8.454868902867506,OAKLAND,NJ,NJ,2.148131292,0.990629672,-0.013015046,-0.557597276,0.053813055,0.045636115,0.035478915,0.104098361,425e3,242.24806201550388,448,"Oakland Borough School District, New Jersey",0.5720296196566812,13003.0,0.8234292788610338,28.28761359811511,1537.9304102030458
3412030,Ocean Gate Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,0.44967698692040264,OCEAN GATE,NJ,NJ,0.467850101,0.993333329,-0.017339423,0.148667726,0.259391618,0.128405879,0.07208907,0.277077355,173e3,139.2350666093683,106,"Ocean Gate Borough School District, New Jersey",0.4463054187192118,2105.0,0.9196078431372549,35.24630541871921,4681.137930619977
3412060,Ocean Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,10.966104862261908,OCEAN TOWNSHIP,NJ,NJ,1.150600779,1.245052507,0.101662871,-0.175592307,0.050615269,0.043448743,0.033610567,0.09820742,338e3,190.22687609075044,915,"Ocean Township School District (Monmouth County), New Jersey",0.6779753124757395,27342.0,0.7810690423162584,26.69590870274047,2493.3192180291026
3412090,Ocean Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,20.555264348715138,OCEAN TOWNSHIP,NJ,NJ,0.606945208,1.032085461,-0.056749889,-0.169440239,0.109549125,0.07981086,0.050993449,0.163620582,225e3,139.50667205822887,457,"Ocean Township School District (Ocean County), New Jersey",0.5810142238713667,8628.0,0.8543433752559227,28.334879406307977,419.74648701315857
3412120,Oceanport Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.830674891157796,OCEANPORT BOROUGH,NJ,NJ,1.732060093,1.182925893,0.051132456,-0.112437095,0.065888447,0.054821491,0.041587278,0.125596667,392500.0,230.32200357781753,336,"Oceanport Borough School District, New Jersey",0.6331626120358514,7187.0,0.7604290822407628,30.297695262483995,1876.170702084242
3412150,Ogdensburg Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.2466343473406063,OGDENSBURG BOROUGH,NJ,NJ,0.689235252,0.896056496,-0.01075294,0.192336644,0.079555764,0.062639596,0.048596631,0.148778714,29e4,131.40161725067387,3,"Ogdensburg Borough School District, New Jersey",0.41133603238866395,2432.0,0.8536018590240124,34.7246963562753,1082.508153976554
3412180,Old Tappan Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.3305536550748487,OLD TAPPAN,NJ,NJ,2.449791604,1.296403488,0.069287439,-0.289609391,0.063833649,0.052856429,0.041333718,0.121586887,72e4,285.2497783032811,224,"Old Tappan Borough School District, New Jersey",0.44681778552746293,5922.0,0.7824923547400612,32.615518744551004,1778.0827493880781
3412240,Oradell Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.423837098859143,ORADELL,NJ,NJ,2.475324534,1.26415154,0.138473224,0.062741478,0.100050354,0.074910345,0.047064111,0.143462857,556e3,281.6229116945107,236,"Oradell Borough School District, New Jersey",0.5214598540145985,8146.0,0.7221151198017075,33.512408759124085,3360.7869125504258
3412260,River Dell Regional School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,4.2780429870717525,RIVER DELL REGIONAL HIGH,NJ,NJ,2.356962268,1.143315504,0.169410897,0.605622249,0.203846088,0.102197554,0.053835016,0.16396958,496e3,269.6526508226691,577,"River Dell Regional School District, New Jersey",0.5037891268533773,19712.0,0.6789325549880121,34.086216364634815,4607.714335636569
3412270,Orange City Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.2202851905105336,CITY OF ORANGE TOWNSHIP,NJ,NJ,-0.928995894,0.692751687,-0.0548239,-0.104438239,0.052965899,0.045416521,0.034960615,0.102768315,107500.0,59.61426066627703,107,"Orange City Township School District, New Jersey",0.41103259996788183,30373.0,0.5846882399368587,33.97944435522724,13679.774170369536
3412360,Palisades Park Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,1.2505320487971372,PALISADES PARK,NJ,NJ,0.853683808,1.069443789,0.074905915,0.354543794,0.061626955,0.052211743,0.03972773,0.118354308,59e4,267.66513056835635,482,"Palisades Park Borough School District, New Jersey",0.49958010637305217,20364.0,0.5797299762817004,32.688718857889334,16284.268779506883
3412420,Paramus Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,10.468667036295146,PARAMUS,NJ,NJ,1.790216633,1.076201447,0.103518253,-0.224805688,0.05100957,0.043927069,0.033966608,0.09899666,585e3,300.9097270818754,643,"Paramus Borough School District, New Jersey",0.5395328338475099,26760.0,0.7145442579795985,30.72851476421331,2556.1993620794674
3412450,Park Ridge Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.5826776031394747,PARK RIDGE,NJ,NJ,2.017442537,1.023069239,0.040857154,-0.030968449,0.061898363,0.051251503,0.039522634,0.118308086,49e4,261.6279069767442,292,"Park Ridge Borough School District, New Jersey",0.5699510070767556,8820.0,0.7052341597796143,30.543004899292324,3415.060396728769
3412480,Parsippany-Troy Hills Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,23.539337633996762,PARSIPPANY-TROY HILLS TOW,NJ,NJ,1.746901109,1.159362047,0.080127646,-0.089022515,0.048562462,0.041759252,0.032402669,0.094443102,382e3,211.99819576003608,106,"Parsippany-Troy Hills Township School District, New Jersey",0.6130554159093545,53651.0,0.8164144482491992,28.17703700839166,2279.2060182064924
3412540,Passaic City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.1467686336770697,PASSAIC CITY,NJ,NJ,-1.28351056,0.991266906,0.095576734,0.370588387,0.050191272,0.043098474,0.03304071,0.097812488,215e3,128.90625,357,"Passaic City School District, New Jersey",0.6064971974421726,70618.0,0.4645525999922562,26.5279861056288,22441.433807442427
3412660,Long Hill Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,11.870454612144915,LONG HILL TOWNSHIP,NJ,NJ,2.352001476,1.347643946,0.165928514,-0.259125053,0.062660645,0.051523559,0.041136048,0.119521659,387e3,NA,3,"Long Hill Township School District, New Jersey",0.5616313511050354,8770.0,0.769378603459321,33.01549327865117,738.8091093855181
3412690,Paterson City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,8.427959511781506,PATERSON,NJ,NJ,-1.329646775,1.029516107,0.108924295,0.25673238,0.048244105,0.041419425,0.032007464,0.094010557,16e4,83.89261744966443,1205,"Paterson City School District, New Jersey",0.7011528066336943,146987.0,0.6211678568852341,22.86703193660483,17440.401771570665
3412900,Pequannock Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,6.748757909303052,PEQUANNOCK TOWNSHIP,NJ,NJ,2.067006241,1.038451075,0.003396813,-0.227550632,0.054177876,0.045689572,0.035537485,0.104915936,38e4,239.74358974358975,248,"Pequannock Township School District, New Jersey",0.5728545681408568,15550.0,0.8183883469196847,28.303757105226673,2304.1276941590363
3412930,Perth Amboy City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,4.702635687887358,PERTH AMBOY,NJ,NJ,-1.013531729,0.700379926,-0.020566965,0.230270144,0.050205365,0.043060918,0.033209525,0.09755083,159e3,110.71428571428571,769,"Perth Amboy City School District, New Jersey",0.6679632087127626,52179.0,0.7692862292718097,23.548025442730975,11095.692599449741
3413050,Piscataway Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,18.839249448260002,PISCATAWAY TOWNSHIP,NJ,NJ,1.220749158,0.996930819,0.06364736,0.288200495,0.048989009,0.042193223,0.032656127,0.095250187,281e3,183.22475570032574,1205,"Piscataway Township School District, New Jersey",0.529429038889122,57348.0,0.7740315638450502,32.481646180307926,3044.070314876407
3413140,Plainfield City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,6.022646436971908,PLAINFIELD,NJ,NJ,-1.356195775,0.975531796,0.082435454,0.043467954,0.051769437,0.044277213,0.034061793,0.100947797,198e3,88.2899628252788,76,"Plainfield City School District, New Jersey",0.5232282674161814,50678.0,0.5482473414730209,30.444288295522988,8414.573315959105
3413230,Plumsted Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,39.70757856793157,PLUMSTED TOWNSHIP,NJ,NJ,1.075267884,1.089732523,0.021926231,0.107190586,0.056986505,0.048313307,0.037189734,0.109816965,295e3,153.53311135775064,241,"Plumsted Township School District, New Jersey",0.44572127139364304,8465.0,0.8754699248120301,30.317848410757946,213.18348550310392
3413290,Point Pleasant Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.492291083974132,POINT PLEASANT BOROUGH,NJ,NJ,1.662871827,0.922316196,-0.038449764,0.284553081,0.05266001,0.045137684,0.034843676,0.102040481,31e4,209.93701889433171,830,"Point Pleasant Borough School District, New Jersey",0.5850914205344585,18426.0,0.8831479363759227,29.346532511089475,5276.192492818129
3413320,Point Pleasant Beach Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,1.8120315615361933,POINT PLEASANT BEACH,NJ,NJ,1.377550613,1.245175058,0.051458822,0.062572093,0.070016425,0.057498665,0.043976487,0.132859793,475e3,305.25030525030525,280,"Point Pleasant Beach Borough School District, New Jersey",0.5990990990990991,4944.0,0.7986141186660892,27.403153153153152,2728.429297229572
3413350,Pompton Lakes Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.908536255766438,POMPTON LAKES,NJ,NJ,0.829498482,1.037643321,0.031996966,-0.666352362,0.057488935,0.047788654,0.037794086,0.110774246,255e3,183.88888888888889,369,"Pompton Lakes Borough School District, New Jersey",0.6062552831783601,11179.0,0.7948136142625608,26.288250211327135,3843.514062386747
3413470,Prospect Park Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,0.4755585740165591,PROSPECT PARK,NJ,NJ,-0.468114066,1.044354908,-0.056528664,0.133598243,0.068296114,0.055933837,0.043452731,0.131681724,225e3,113.08060109289617,70,"Prospect Park Borough School District, New Jersey",0.6471465870943678,5924.0,0.7414111562615442,23.5994032077583,12456.930278779339
3413530,Rahway City School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,3.902662097276125,RAHWAY,NJ,NJ,-0.147955703,1.040589308,0.093761898,0.135217972,0.051489986,0.044229387,0.034220684,0.099934443,237e3,164.90228013029315,97,"Rahway City School District, New Jersey",0.5607043558850788,28644.0,0.7142159257449927,30.21886362016112,7339.605450339185
3413590,Ramsey Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,5.521069209587071,RAMSEY,NJ,NJ,2.282370612,1.122581495,0.128200052,-0.458388957,0.052968641,0.04552041,0.034976413,0.102605464,479e3,271.7391304347826,561,"Ramsey Borough School District, New Jersey",0.528436696198914,14889.0,0.7375867941831521,34.14689911403258,2696.7602532759356
3413650,Randolph Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,20.846779212876644,RANDOLPH TOWNSHIP,NJ,NJ,2.144518344,1.18770028,0.0181894,-0.231222881,0.049962637,0.042632564,0.03313665,0.097082892,445e3,192.23300970873785,36,"Randolph Township School District, New Jersey",0.5029821073558648,25917.0,0.7878093830809013,33.568986083499006,1243.2136271674801
3413680,Hazlet Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,5.567399153972916,HAZLET TOWNSHIP,NJ,NJ,1.026337905,1.072912454,0.070256981,-0.266495833,0.051129745,0.043821607,0.033819248,0.099185352,277500.0,176.6541822721598,709,"Hazlet Township School District, New Jersey",0.4549692731510913,20185.0,0.8004961753152781,35.01377410468319,3625.5708350991704
3413710,Readington Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,47.73620032216369,READINGTON TOWNSHIP,NJ,NJ,2.25438392,1.066209699,0.05638183,-0.286995653,0.052840007,0.044701487,0.034743005,0.102361109,429e3,184.95428096425601,16,"Readington Township School District, New Jersey",0.49114986233119184,15974.0,0.8457420924574209,31.85656221318998,334.6307391915177
3413740,Red Bank Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,1.738958249999614,RED BANK,NJ,NJ,-0.341222579,1.016553267,-0.038402694,-0.093807812,0.064426028,0.05347726,0.04079649,0.123853922,31e4,222.88261515601783,456,"Red Bank Borough School District, New Jersey",0.6545690213869086,12238.0,0.5637089346023948,28.081659105638366,7037.54676111558
3413770,Ridgefield Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,2.551531512887319,RIDGEFIELD,NJ,NJ,1.091727833,1.076501289,0.044829445,-0.088445997,0.057772878,0.048719358,0.037631647,0.111400044,42e4,241.6918429003021,248,"Ridgefield Borough School District, New Jersey",0.5561438743837868,11256.0,0.6813048933500627,28.236260726675187,4411.468148893323
3413800,Ridgefield Park Township School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,1.718314911111558,RIDGEFIELD PARK,NJ,NJ,1.595240586,0.495037028,-0.243580588,-0.098713578,0.055651815,0.048799183,0.036407491,0.106980972,269900.0,182.031708749266,282,"Ridgefield Park Township School District, New Jersey",0.49926722032242304,12969.0,0.6933103015075377,31.791239211854748,7547.510596652219
3413830,Ridgewood Village School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,5.752404644345838,RIDGEWOOD VILLAGE,NJ,NJ,2.951662789,1.123924798,0.147067809,-0.063407087,0.051455767,0.043565724,0.034188405,0.09961668,699e3,339.58891867739055,906,"Ridgewood Village School District, New Jersey",0.4494657386530732,25370.0,0.6275483070377592,39.24615233800608,4410.329517576049
3413860,Ringwood Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,25.219688276548,RINGWOOD,NJ,NJ,1.273455848,1.162604171,0.105184683,-0.204520812,0.056059386,0.047251356,0.036649109,0.108189578,3e5,174.2831541218638,359,"Ringwood Borough School District, New Jersey",0.4066363044892648,12387.0,0.8645573566084788,33.138418998048145,491.16388212929564
3413890,River Edge Borough School District,35620,"New York-Newark-Jersey City, NY-NJ-PA",1.0,1.8542058882126096,RIVER EDGE,NJ,NJ,2.170799107,1.238891318,0.169462452,-0.287252787,0.08717974,0.068129508,0.043456097,0.129785699,45e4,263.1578947368421,341,"River Edge Borough School District, New Jersey",0.4931338028169014,11566.0,0.6526333445152633,34.43221830985915,6237.710749127878
